Company Name,Location,Datum,Status Rocket,Cost,Status Mission,Country,Year,Rocket,Satellite
Arianespace,"ELS, Guiana Space Centre, French Guiana, France","Fri Mar 27, 2015 21:46 UTC",StatusActive,,Success,France,2015,Soyuz ST-B/Fregat-MT,Galileo FOC FM03-FM04
MHI,"LA-Y1, Tanegashima Space Center, Japan","Thu Mar 26, 2015 01:21 UTC",StatusActive,90.0 ,Success,Japan,2015,H-IIA 202,IGS-Optical 5
Kosmotras,"Site 370/13, Yasny Cosmodrome, Russia","Wed Mar 25, 2015 22:08 UTC",StatusRetired,29.0 ,Success,Russia,2015,Dnepr,KompSat-3A
ULA,"SLC-37B, Cape Canaveral AFS, Florida, USA","Wed Mar 25, 2015 18:36 UTC",StatusRetired,164.0 ,Success,USA,2015,"Delta IV Medium+ (4,2)",GPS IIF-9
ULA,"SLC-41, Cape Canaveral AFS, Florida, USA","Fri Mar 13, 2015 02:44 UTC",StatusActive,123.0 ,Success,USA,2015,Atlas V 421,MMS
SpaceX,"SLC-40, Cape Canaveral AFS, Florida, USA","Mon Mar 02, 2015 03:50 UTC",StatusRetired,56.5 ,Success,USA,2015,Falcon 9 v1.1,ABS-3A & EUTELSAT 115 West B
ISA,"Imam Khomeini Spaceport, Semnan Space Center, Iran","Tue Feb 17, 2015",StatusActive,,Failure,Iran,2015,Safir-1B+,Unknown Payload
SpaceX,"SLC-40, Cape Canaveral AFS, Florida, USA","Wed Feb 11, 2015 23:03 UTC",StatusRetired,56.5 ,Success,USA,2015,Falcon 9 v1.1,DSCOVR
Arianespace,"ELV-1 (SLV), Guiana Space Centre, French Guiana, France","Wed Feb 11, 2015 13:40 UTC",StatusActive,37.0 ,Success,France,2015,Vega,IXV
ISA,"Imam Khomeini Spaceport, Semnan Space Center, Iran","Mon Feb 02, 2015",StatusActive,,Success,Iran,2015,Safir-1B+,Fajr
MHI,"LA-Y1, Tanegashima Space Center, Japan","Sun Feb 01, 2015 01:21 UTC",StatusActive,90.0 ,Success,Japan,2015,H-IIA 202,IGS-Radar 5
ULA,"SLC-2W, Vandenberg AFB, California, USA","Sat Jan 31, 2015 14:22 UTC",StatusRetired,,Success,USA,2015,Delta II 7320-10C,SMAP / ELaNa X
ULA,"SLC-41, Cape Canaveral AFS, Florida, USA","Wed Jan 21, 2015 01:04 UTC",StatusActive,153.0 ,Success,USA,2015,Atlas V 551,MUOS-3
SpaceX,"SLC-40, Cape Canaveral AFS, Florida, USA","Sat Jan 10, 2015 09:47 UTC",StatusRetired,56.5 ,Success,USA,2015,Falcon 9 v1.1,CRS-5
Khrunichev,"Site 35/1, Plesetsk Cosmodrome, Russia","Tue Dec 23, 2014 05:57 UTC",StatusActive,,Success,Russia,2014,Angara A5/Briz-M,Demo Flight
VKS RF,"Site 175/59, Baikonur Cosmodrome, Kazakhstan","Fri Dec 19, 2014 04:43 UTC",StatusRetired,,Success,Kazakhstan,2014,Strela,Kondor-E
Arianespace,"ELS, Guiana Space Centre, French Guiana, France","Thu Dec 18, 2014 18:37 UTC",StatusActive,,Success,France,2014,Soyuz ST-B/Fregat-MT,O3b FM09-FM12
ISRO,"Second Launch Pad, Satish Dhawan Space Centre, India","Thu Dec 18, 2014 04:00 UTC",StatusActive,62.0 ,Success,India,2014,GSLV Mk III,Demo Flight (CARE)
ULA,"SLC-3E, Vandenberg AFB, California, USA","Sat Dec 13, 2014 03:19 UTC",StatusActive,145.0 ,Success,USA,2014,Atlas V 541,NROL-35
Arianespace,"ELA-3, Guiana Space Centre, French Guiana, France","Sat Dec 06, 2014 20:40 UTC",StatusActive,200.0 ,Success,France,2014,Ariane 5 ECA,"DirecTV-14, GSAT-16"
ULA,"SLC-37B, Cape Canaveral AFS, Florida, USA","Fri Dec 05, 2014 12:05 UTC",StatusActive,350.0 ,Success,USA,2014,Delta IV Heavy,EFT-1
MHI,"LA-Y1, Tanegashima Space Center, Japan","Wed Dec 03, 2014 04:22 UTC",StatusActive,90.0 ,Success,Japan,2014,H-IIA 202,Hayabusa 2 & Others
CASIC,"Site 95, Jiuquan Satellite Launch Center, China","Fri Nov 21, 2014 06:37 UTC",StatusRetired,,Success,China,2014,Kuaizhou 1,Kuaizhou 2
Kosmotras,"Site 370/13, Yasny Cosmodrome, Russia","Thu Nov 06, 2014 07:35 UTC",StatusRetired,29.0 ,Success,Russia,2014,Dnepr,Sasuke & Others
ULA,"SLC-41, Cape Canaveral AFS, Florida, USA","Wed Oct 29, 2014 17:21 UTC",StatusActive,109.0 ,Success,USA,2014,Atlas V 401,GPS IIF-8
Northrop,"LP-0A, Wallops Flight Facility, Virginia, USA","Tue Oct 28, 2014 22:22 UTC",StatusRetired,80.0 ,Failure,USA,2014,Antares 130,CRS Orb-3
Arianespace,"ELA-3, Guiana Space Centre, French Guiana, France","Thu Oct 16, 2014 21:43 UTC",StatusActive,200.0 ,Success,France,2014,Ariane 5 ECA,"Intelsat 30, ARSAT-1"
ISRO,"First Launch Pad, Satish Dhawan Space Centre, India","Thu Oct 16, 2014 20:02 UTC",StatusActive,31.0 ,Success,India,2014,PSLV-XL,IRNSS-1C
MHI,"LA-Y1, Tanegashima Space Center, Japan","Tue Oct 07, 2014 05:16 UTC",StatusActive,90.0 ,Success,Japan,2014,H-IIA 202,Himawari 8
SpaceX,"SLC-40, Cape Canaveral AFS, Florida, USA","Sun Sep 21, 2014 05:52 UTC",StatusRetired,56.5 ,Success,USA,2014,Falcon 9 v1.1,CRS-4
ULA,"SLC-41, Cape Canaveral AFS, Florida, USA","Wed Sep 17, 2014 00:10 UTC",StatusActive,109.0 ,Success,USA,2014,Atlas V 401,CLIO
Arianespace,"ELA-3, Guiana Space Centre, French Guiana, France","Thu Sep 11, 2014 22:05 UTC",StatusActive,200.0 ,Success,France,2014,Ariane 5 ECA,"MEASAT 3b, Optus 10"
SpaceX,"SLC-40, Cape Canaveral AFS, Florida, USA","Sun Sep 07, 2014 05:00 UTC",StatusRetired,56.5 ,Success,USA,2014,Falcon 9 v1.1,AsiaSat 6
Arianespace,"ELS, Guiana Space Centre, French Guiana, France","Fri Aug 22, 2014 12:27 UTC",StatusActive,,Partial Failure,France,2014,Soyuz ST-B/Fregat-MT,Galileo FOC FM01-FM02
ULA,"SLC-3E, Vandenberg AFB, California, USA","Wed Aug 13, 2014 18:30 UTC",StatusActive,109.0 ,Success,USA,2014,Atlas V 401,WorldView 3
SpaceX,"SLC-40, Cape Canaveral AFS, Florida, USA","Tue Aug 05, 2014 08:00 UTC",StatusRetired,56.5 ,Success,USA,2014,Falcon 9 v1.1,AsiaSat 8
ULA,"SLC-41, Cape Canaveral AFS, Florida, USA","Sat Aug 02, 2014 03:23 UTC",StatusActive,109.0 ,Success,USA,2014,Atlas V 401,GPS IIF-7
Arianespace,"ELA-3, Guiana Space Centre, French Guiana, France","Tue Jul 29, 2014 23:47 UTC",StatusRetired,,Success,France,2014,Ariane 5 ES,Georges Lema??tre ATV
ULA,"SLC-37B, Cape Canaveral AFS, Florida, USA","Mon Jul 28, 2014 23:28 UTC",StatusRetired,164.0 ,Success,USA,2014,"Delta IV Medium+ (4,2)",AFSPC-4
SpaceX,"SLC-40, Cape Canaveral AFS, Florida, USA","Mon Jul 14, 2014 15:15 UTC",StatusRetired,56.5 ,Success,USA,2014,Falcon 9 v1.1,OG2 Mission 1
Northrop,"LP-0A, Wallops Flight Facility, Virginia, USA","Sun Jul 13, 2014 16:52 UTC",StatusRetired,80.0 ,Success,USA,2014,Antares 120,CRS Orb-2
Arianespace,"ELS, Guiana Space Centre, French Guiana, France","Thu Jul 10, 2014 18:55 UTC",StatusActive,,Success,France,2014,Soyuz ST-B/Fregat-MT,O3b FM03/FM06-FM08
VKS RF,"Site 35/1, Plesetsk Cosmodrome, Russia","Wed Jul 09, 2014 12:00 UTC",StatusActive,,Success,Russia,2014,Angara 1.2,Demo Flight
VKS RF,"Site 133/3, Plesetsk Cosmodrome, Russia","Thu Jul 03, 2014 12:43 UTC",StatusRetired,41.8 ,Success,Russia,2014,Rokot/Briz KM,Goniets-M 18 to 20
ULA,"SLC-2W, Vandenberg AFB, California, USA","Wed Jul 02, 2014 09:56 UTC",StatusRetired,,Success,USA,2014,Delta II 7320-10C,OCO-2
ISRO,"First Launch Pad, Satish Dhawan Space Centre, India","Mon Jun 30, 2014 04:22 UTC",StatusActive,21.0 ,Success,India,2014,PSLV-CA,SPOT-7 & Rideshares
Kosmotras,"Site 370/13, Yasny Cosmodrome, Russia","Thu Jun 19, 2014 19:11 UTC",StatusRetired,29.0 ,Success,Russia,2014,Dnepr,Deimos 2
Sea Launch,"LP Odyssey, Kiritimati Launch Area, Pacific Ocean","Sat May 24, 2014 21:09 UTC",StatusActive,,Success,Pacific Ocean,2014,Zenit-3 SL,Eutelsat-3B
MHI,"LA-Y1, Tanegashima Space Center, Japan","Sat May 24, 2014 03:05 UTC",StatusActive,90.0 ,Success,Japan,2014,H-IIA 202,"Daichi 2, SPROUT & Others"
VKS RF,"Site 133/3, Plesetsk Cosmodrome, Russia","Fri May 23, 2014 05:27 UTC",StatusRetired,41.8 ,Success,Russia,2014,Rokot/Briz KM,Cosmos 2496 to 2499
ULA,"SLC-41, Cape Canaveral AFS, Florida, USA","Thu May 22, 2014 13:09 UTC",StatusActive,109.0 ,Success,USA,2014,Atlas V 401,NROL-33
ULA,"SLC-37B, Cape Canaveral AFS, Florida, USA","Sat May 17, 2014 00:03 UTC",StatusRetired,164.0 ,Success,USA,2014,"Delta IV Medium+ (4,2)",GPS IIF-6
Arianespace,"ELV-1 (SLV), Guiana Space Centre, French Guiana, France","Wed Apr 30, 2014 01:35 UTC",StatusActive,37.0 ,Success,France,2014,Vega,KazEOSat-1
SpaceX,"SLC-40, Cape Canaveral AFS, Florida, USA","Fri Apr 18, 2014 19:25 UTC",StatusRetired,56.5 ,Success,USA,2014,Falcon 9 v1.1,CRS-3
ULA,"SLC-41, Cape Canaveral AFS, Florida, USA","Thu Apr 10, 2014 17:45 UTC",StatusActive,145.0 ,Success,USA,2014,Atlas V 541,NROL-67
IAI,"Pad 1, Palmachim Airbase, Israel","Wed Apr 09, 2014",StatusActive,,Success,Israel,2014,Shavit-2,Ofek-10
ISRO,"First Launch Pad, Satish Dhawan Space Centre, India","Fri Apr 04, 2014 11:44 UTC",StatusActive,31.0 ,Success,India,2014,PSLV-XL,IRNSS-1B
Arianespace,"ELS, Guiana Space Centre, French Guiana, France","Thu Apr 03, 2014 21:02 UTC",StatusActive,,Success,France,2014,Soyuz ST-A/Fregat-M,Sentinel 1A
ULA,"SLC-3E, Vandenberg AFB, California, USA","Thu Apr 03, 2014 14:46 UTC",StatusActive,109.0 ,Success,USA,2014,Atlas V 401,DMSP-5D3 F19
Arianespace,"ELA-3, Guiana Space Centre, French Guiana, France","Sat Mar 22, 2014 22:04 UTC",StatusActive,200.0 ,Success,France,2014,Ariane 5 ECA,"Astra 5B, Amazonas 4A"
MHI,"LA-Y1, Tanegashima Space Center, Japan","Thu Feb 27, 2014 18:37 UTC",StatusActive,90.0 ,Success,Japan,2014,H-IIA 202,GPM-Core & Others
ULA,"SLC-37B, Cape Canaveral AFS, Florida, USA","Fri Feb 21, 2014 01:59 UTC",StatusRetired,164.0 ,Success,USA,2014,"Delta IV Medium+ (4,2)",GPS IIF-5
Arianespace,"ELA-3, Guiana Space Centre, French Guiana, France","Thu Feb 06, 2014 21:30 UTC",StatusActive,200.0 ,Success,France,2014,Ariane 5 ECA,"ABS-2, Athena-Fidus"
ULA,"SLC-41, Cape Canaveral AFS, Florida, USA","Fri Jan 24, 2014 02:33 UTC",StatusActive,109.0 ,Success,USA,2014,Atlas V 401,TDRS-L
Northrop,"LP-0A, Wallops Flight Facility, Virginia, USA","Thu Jan 09, 2014 18:07 UTC",StatusRetired,80.0 ,Success,USA,2014,Antares 120,CRS Orb-1
SpaceX,"SLC-40, Cape Canaveral AFS, Florida, USA","Mon Jan 06, 2014 22:06 UTC",StatusRetired,56.5 ,Success,USA,2014,Falcon 9 v1.1,Thaicom 6
ISRO,"Second Launch Pad, Satish Dhawan Space Centre, India","Sun Jan 05, 2014 10:48 UTC",StatusActive,47.0 ,Success,India,2014,GSLV Mk II,GSAT-14
VKS RF,"Site 43/4, Plesetsk Cosmodrome, Russia","Sat Dec 28, 2013 12:30 UTC",StatusActive,,Success,Russia,2013,Soyuz 2.1v/Volga,Cosmos 2492 and 2493 & AIST-1 1
VKS RF,"Site 133/3, Plesetsk Cosmodrome, Russia","Wed Dec 25, 2013 00:31 UTC",StatusRetired,41.8 ,Success,Russia,2013,Rokot/Briz KM,Cosmos 2488 to 2491
Arianespace,"ELS, Guiana Space Centre, French Guiana, France","Thu Dec 19, 2013 09:12 UTC",StatusActive,,Success,France,2013,Soyuz ST-B/Fregat-MT,Gaia
ULA,"SLC-3E, Vandenberg AFB, California, USA","Fri Dec 06, 2013 07:14 UTC",StatusActive,120.0 ,Success,USA,2013,Atlas V 501,NROL-39
SpaceX,"SLC-40, Cape Canaveral AFS, Florida, USA","Tue Dec 03, 2013 22:41 UTC",StatusRetired,56.5 ,Success,USA,2013,Falcon 9 v1.1,SES-8
VKS RF,"Site 133/3, Plesetsk Cosmodrome, Russia","Fri Nov 22, 2013 12:02 UTC",StatusRetired,41.8 ,Success,Russia,2013,Rokot/Briz KM,SWARM
Kosmotras,"Site 370/13, Yasny Cosmodrome, Russia","Thu Nov 21, 2013 07:10 UTC",StatusRetired,29.0 ,Success,Russia,2013,Dnepr,DubaiSat 2 & Others
Northrop,"LP-0B, Wallops Flight Facility, Virginia, USA","Wed Nov 20, 2013 01:15 UTC",StatusActive,40.0 ,Success,USA,2013,Minotaur I,ORS-3
ULA,"SLC-41, Cape Canaveral AFS, Florida, USA","Mon Nov 18, 2013 18:28 UTC",StatusActive,109.0 ,Success,USA,2013,Atlas V 401,MAVEN
ISRO,"First Launch Pad, Satish Dhawan Space Centre, India","Tue Nov 05, 2013 09:08 UTC",StatusActive,31.0 ,Success,India,2013,PSLV-XL,Mars Orbiter Mission
SpaceX,"SLC-4E, Vandenberg AFB, California, USA","Sun Sep 29, 2013 16:00 UTC",StatusRetired,56.5 ,Success,USA,2013,Falcon 9 v1.1,CASSIOPE
CASIC,"Jiuquan Satellite Launch Center, China","Wed Sep 25, 2013 04:37 UTC",StatusRetired,,Success,China,2013,Kuaizhou 1,Kuaizhou 1
ULA,"SLC-41, Cape Canaveral AFS, Florida, USA","Wed Sep 18, 2013 08:10 UTC",StatusActive,140.0 ,Success,USA,2013,Atlas V 531,AEHF-3
JAXA,"Mu Pad, Uchinoura Space Center, Japan","Sat Sep 14, 2013 05:00 UTC",StatusRetired,,Success,Japan,2013,Epsilon Demo,SPRINT-A
Northrop,"LP-0A, Wallops Flight Facility, Virginia, USA","Fri Sep 13, 2013 14:58 UTC",StatusRetired,80.0 ,Success,USA,2013,Antares 110,CRS Orb-D1
VKS RF,"Site 133/3, Plesetsk Cosmodrome, Russia","Wed Sep 11, 2013 23:23 UTC",StatusRetired,41.8 ,Success,Russia,2013,Rokot/Briz KM,"Goniets-M 14, 16 and 17"
Northrop,"LP-0B, Wallops Flight Facility, Virginia, USA","Sat Sep 07, 2013 03:27 UTC",StatusActive,55.0 ,Success,USA,2013,Minotaur V,LADEE
Land Launch,"Site 45/1, Baikonur Cosmodrome, Kazakhstan","Sat Aug 31, 2013 20:05 UTC",StatusActive,,Success,Kazakhstan,2013,Zenit-3 SLB,AMOS 4
Arianespace,"ELA-3, Guiana Space Centre, French Guiana, France","Thu Aug 29, 2013 20:30 UTC",StatusActive,200.0 ,Success,France,2013,Ariane 5 ECA,"Eutelsat 25B/Es'hail 1, GSAT-7"
ULA,"SLC-6, Vandenberg AFB, California, USA","Wed Aug 28, 2013 18:03 UTC",StatusActive,350.0 ,Success,USA,2013,Delta IV Heavy,NROL-65
Kosmotras,"Site 370/13, Yasny Cosmodrome, Russia","Thu Aug 22, 2013 14:39 UTC",StatusRetired,29.0 ,Success,Russia,2013,Dnepr,KompSat-5
ULA,"SLC-37B, Cape Canaveral AFS, Florida, USA","Thu Aug 08, 2013 00:29 UTC",StatusRetired,,Success,USA,2013,"Delta IV Medium+ (5,4)",WGS-6
MHI,"LA-Y2, Tanegashima Space Center, Japan","Sat Aug 03, 2013 19:48 UTC",StatusRetired,112.5 ,Success,Japan,2013,H-IIB,HTV-4
Arianespace,"ELA-3, Guiana Space Centre, French Guiana, France","Thu Jul 25, 2013 19:54 UTC",StatusActive,200.0 ,Success,France,2013,Ariane 5 ECA,"Alphasat I-XL, INSAT-3D"
ULA,"SLC-41, Cape Canaveral AFS, Florida, USA","Fri Jul 19, 2013 13:00 UTC",StatusActive,153.0 ,Success,USA,2013,Atlas V 551,MUOS-2
VKS RF,"Site 81/24, Baikonur Cosmodrome, Kazakhstan","Tue Jul 02, 2013 02:38 UTC",StatusActive,65.0 ,Failure,Kazakhstan,2013,Proton-M/DM-3,"Cosmos 2488, 2489 & 2490"
ISRO,"First Launch Pad, Satish Dhawan Space Centre, India","Mon Jul 01, 2013 18:11 UTC",StatusActive,31.0 ,Success,India,2013,PSLV-XL,IRNSS-1A
Northrop,"Stargazer, Vandenberg AFB, California, USA","Fri Jun 28, 2013 02:27 UTC",StatusActive,40.0 ,Success,USA,2013,Pegasus XL,IRIS
VKS RF,"Site 175/59, Baikonur Cosmodrome, Kazakhstan","Thu Jun 27, 2013 16:53 UTC",StatusRetired,,Success,Kazakhstan,2013,Strela,Cosmos 2487
Arianespace,"ELS, Guiana Space Centre, French Guiana, France","Tue Jun 25, 2013 19:27 UTC",StatusActive,,Success,France,2013,Soyuz ST-B/Fregat-MT,O3b FM01-FM02/FM04-FM05
CASC,"Site 901 (SLS-1), Jiuquan Satellite Launch Center, China","Tue Jun 11, 2013 09:38 UTC",StatusActive,,Success,China,2013,Long March 2F/G,Shenzhou 10
Arianespace,"ELA-3, Guiana Space Centre, French Guiana, France","Wed Jun 05, 2013 21:52 UTC",StatusRetired,,Success,France,2013,Ariane 5 ES,Albert Einstein ATV
ULA,"SLC-37B, Cape Canaveral AFS, Florida, USA","Sat May 25, 2013 00:27 UTC",StatusRetired,,Success,USA,2013,"Delta IV Medium+ (5,4)",WGS-5
ULA,"SLC-41, Cape Canaveral AFS, Florida, USA","Wed May 15, 2013 21:38 UTC",StatusActive,109.0 ,Success,USA,2013,Atlas V 401,GPS IIF-4
Arianespace,"ELV-1 (SLV), Guiana Space Centre, French Guiana, France","Tue May 07, 2013 02:06 UTC",StatusActive,37.0 ,Success,France,2013,Vega,"Proba-V, VNREDSat-1A & ESTCube-1"
Northrop,"LP-0A, Wallops Flight Facility, Virginia, USA","Sun Apr 21, 2013 21:00 UTC",StatusRetired,80.0 ,Success,USA,2013,Antares 110,Antares A-ONE
ULA,"SLC-41, Cape Canaveral AFS, Florida, USA","Tue Mar 19, 2013 21:21 UTC",StatusActive,109.0 ,Success,USA,2013,Atlas V 401,SBIRS GEO-2
